geolocation_zip_code_prefix,geolocation_state,geolocation_lat,geolocation_lng,geolocation_region
44950,BA,-11.327155585412319,-42.13460799960475,Nordeste
44960,BA,-11.543743190919166,-41.975678314683506,Nordeste
44970,BA,-11.615597324539957,-42.05524258283479,Nordeste
44990,BA,-11.815675801015082,-42.059525987376695,Nordeste
45000,BA,-14.85231938216521,-40.84274741854055,Nordeste
45002,BA,-14.843901046328424,-40.842459396559434,Nordeste
45003,BA,-14.841920630871167,-40.83409925181144,Nordeste
45005,BA,-14.849886723652746,-40.83008889333152,Nordeste
45008,BA,-14.817119999999932,-40.77610999999996,Nordeste
45009,BA,-14.852563999999974,-40.812621134999965,Nordeste
45010,BA,-14.853568274496482,-40.84527359547579,Nordeste
45012,BA,-14.852946170220031,-40.80570058348844,Nordeste
45015,BA,-14.847990580068126,-40.84578142492353,Nordeste
45020,BA,-14.85964976862549,-40.836888965370974,Nordeste
45023,BA,-14.865254549438882,-40.84609116029675,Nordeste
45025,BA,-14.85642746944154,-40.852185422984675,Nordeste
45026,BA,-14.872078901821626,-40.835673355871734,Nordeste
45027,BA,-14.877157234147305,-40.844557892105456,Nordeste
45028,BA,-14.861839997901694,-40.82399635883732,Nordeste
45029,BA,-14.874772228535377,-40.81109481119676,Nordeste
45031,BA,-14.881766896913565,-40.812743275740644,Nordeste
45035,BA,-14.841868402377958,-40.84255169892765,Nordeste
45037,BA,-14.90441803724208,-40.83464046567793,Nordeste
45050,BA,-14.882838516128718,-40.830670520275234,Nordeste
45051,BA,-14.855443273361859,-40.854645272697354,Nordeste
45052,BA,-14.87233187007307,-40.860823558908365,Nordeste
45053,BA,-14.859551008030703,-40.85431642192738,Nordeste
45055,BA,-14.864701100563654,-40.84258947582425,Nordeste
45058,BA,-14.930477999999999,-40.88709225,Nordeste
45061,BA,-14.882825597955755,-40.873526530436365,Nordeste
45065,BA,-14.873520943364689,-40.858005648088564,Nordeste
45066,BA,-14.880644029399244,-40.85504081229931,Nordeste
45070,BA,-14.850704271206478,-40.874024114497175,Nordeste
45075,BA,-14.846953377232154,-40.85454134820232,Nordeste
45077,BA,-14.85987516140408,-40.86223968728402,Nordeste
45078,BA,-14.8380568228882,-40.875717252430356,Nordeste
45079,BA,-14.842201214887366,-40.89073308795919,Nordeste
45085,BA,-14.839382509008367,-40.84691124502187,Nordeste
45089,BA,-14.828166000000005,-40.82744025,Nordeste
45095,BA,-14.908489803772445,-40.840394420913185,Nordeste
45104,BA,-14.879821077931009,-40.8912119947358,Nordeste
45120,BA,-14.792825314105881,-40.62529262456598,Nordeste
45130,BA,-14.978179516346014,-40.40915518625452,Nordeste
45140,BA,-15.245677323447492,-40.62366862989962,Nordeste
45150,BA,-15.533258718044742,-40.910206999729816,Nordeste
45155,BA,-15.485117875162295,-40.68105429143719,Nordeste
45157,BA,-15.477954485009848,-41.24571428220992,Nordeste
45160,BA,-15.03719803840138,-41.260553505046296,Nordeste
45170,BA,-14.975691739869433,-41.41194784062725,Nordeste
45177,BA,-14.697586059449325,-41.26588690904662,Nordeste
45180,BA,-14.611360791492,-41.13638283709852,Nordeste
45190,BA,-14.670952825259958,-40.479648946440946,Nordeste
45195,BA,-17.733263296263384,-42.52750830822139,Nordeste
45200,BA,-13.859997996363882,-40.08466834729994,Nordeste
45201,BA,-13.8574648526584,-40.10108406549886,Nordeste
45202,BA,-13.860444109769588,-40.09562777739919,Nordeste
45203,BA,-13.85335406142537,-40.08168414154893,Nordeste
45204,BA,-13.856297613535283,-40.06242491416734,Nordeste
45205,BA,-13.86793073966527,-40.067207590319505,Nordeste
45206,BA,-13.868811369759268,-40.05962663199965,Nordeste
45207,BA,-13.869193938980374,-40.054509500771964,Nordeste
45208,BA,-13.866408898483575,-40.06886553103464,Nordeste
45209,BA,-13.871931419340156,-40.06643550785385,Nordeste
45210,BA,-13.870853892839522,-40.0822380986573,Nordeste
45211,BA,-13.872087426527713,-40.09451145956626,Nordeste
45215,BA,-13.655886066341807,-40.21271645912983,Nordeste
45220,BA,-14.126271965040205,-39.88992709146336,Nordeste
45225,BA,-14.016943473441634,-39.89032994389377,Nordeste
45230,BA,-14.16399588301195,-40.005566423648034,Nordeste
45240,BA,-14.12988515526675,-40.29724476489639,Nordeste
45245,BA,-14.045718833379512,-40.562250676629375,Nordeste
45250,BA,-14.36407586448467,-40.207777739857676,Nordeste
45255,BA,-14.24092266335386,-40.769625079748884,Nordeste
45260,BA,-14.528304836129811,-40.36715724591578,Nordeste
45263,BA,-14.373890293319775,-40.50720409145588,Nordeste
45265,BA,-14.340477197018577,-40.907727152167915,Nordeste
45270,BA,-14.669574171941456,-40.122280444625304,Nordeste
45280,BA,-14.753643482048268,-40.088914560333386,Nordeste
45285,BA,-14.75216224082074,-40.090125591224265,Nordeste
45290,BA,-14.843071913415736,-39.986286253653965,Nordeste
45300,BA,-13.027915958035509,-39.601691042196734,Nordeste
45305,BA,-12.945754382865935,-39.52141988424625,Nordeste
45310,BA,-13.26683726311938,-39.667643041727764,Nordeste
45312,BA,-13.24249999999995,-39.75805999999994,Nordeste
45315,BA,-12.870182039732626,-39.85502158056103,Nordeste
45320,BA,-13.292728247904375,-39.81893354800171,Nordeste
45325,BA,-13.100003439556863,-39.809153594481224,Nordeste
45330,BA,-13.358411862277897,-39.81355286628126,Nordeste
45340,BA,-13.45036833983778,-39.93917567245952,Nordeste
45345,BA,-13.528891311211662,-39.97731887865849,Nordeste
45350,BA,-13.53312553801484,-40.151238389142705,Nordeste
45355,BA,-13.856428388404744,-39.744409767080825,Nordeste
45360,BA,-13.439365307409352,-40.433310717840754,Nordeste
45365,BA,-13.475128121920227,-40.22122920687586,Nordeste
45370,BA,-13.253510301401477,-40.086188465513494,Nordeste
45375,BA,-13.388773703858277,-40.37881622437181,Nordeste
45390,BA,-13.026096176032567,-40.06706551865718,Nordeste
45400,BA,-13.367204191409806,-39.071966252663785,Nordeste
45416,BA,-13.446819962486439,-39.42750988352716,Nordeste
45420,BA,-13.484783183416193,-39.02506035910309,Nordeste
45428,BA,-16.74686773907375,-41.47408760772705,Nordeste
45430,BA,-13.535180013643073,-39.10061029555744,Nordeste
45435,BA,-13.735024983509335,-39.14691658399039,Nordeste
45436,BA,-13.765552472473688,-39.37731108822477,Nordeste
45440,BA,-13.603553535107118,-39.10060643115432,Nordeste
45443,BA,-13.822787464806243,-39.14218825449215,Nordeste
45445,BA,-13.949892230855662,-39.11166935758068,Nordeste
45450,BA,-13.744780130603793,-39.486615652060095,Nordeste
45452,BA,-13.810781841100841,-39.62355890564874,Nordeste
45455,BA,-13.779543183726712,-39.68485427434811,Nordeste
45460,BA,-13.670820183267251,-39.49919005806846,Nordeste
45465,BA,-13.24729892694147,-39.40719948923638,Nordeste
45470,BA,-13.256837744230463,-39.57174961375186,Nordeste
45480,BA,-13.228299940041623,-39.50629586144837,Nordeste
45490,BA,-13.170496615029698,-39.4246229974844,Nordeste
45500,BA,-14.151111490127438,-39.384046522945155,Nordeste
45520,BA,-14.07827021793967,-39.006147548147545,Nordeste
45530,BA,-14.279696054580537,-38.99380002052039,Nordeste
45534,BA,-14.277952102631142,-38.995374147173415,Nordeste
45540,BA,-14.324173723619401,-39.46617528490307,Nordeste
45545,BA,-14.311605507801541,-39.31843790091815,Nordeste
45550,BA,-14.213625060120716,-39.52295487157347,Nordeste
45560,BA,-14.20880157448234,-39.60212491227082,Nordeste
45570,BA,-14.13425636332003,-39.73628797573607,Nordeste
45580,BA,-14.067913952984231,-39.63991258475435,Nordeste
45585,BA,-14.264154547885605,-39.83383038322048,Nordeste
45590,BA,-14.432570124936385,-39.904578538190265,Nordeste
45600,BA,-14.793365293330622,-39.27845921988039,Nordeste
45601,BA,-14.815189397765424,-39.302639877052215,Nordeste
45602,BA,-14.787110763242957,-39.28391263140739,Nordeste
45603,BA,-14.78182515175509,-39.272771940444315,Nordeste
45604,BA,-14.776414874042912,-39.26576724881844,Nordeste
45605,BA,-14.795317130407833,-39.27092329229279,Nordeste
45606,BA,-14.804765377907358,-39.26568764061607,Nordeste
45607,BA,-14.811226555231569,-39.27491386628391,Nordeste
45608,BA,-14.812767340239787,-39.28065106523352,Nordeste
45610,BA,-15.191487133102402,-39.494802109083516,Nordeste
45611,BA,-14.811347557808618,-39.30133387926144,Nordeste
45613,BA,-14.827390518995264,-39.31458263673462,Nordeste
45615,BA,-14.957801336720662,-39.303426475448376,Nordeste
45620,BA,-15.084010748744637,-39.33956120312213,Nordeste
45622,BA,-14.597055748289412,-39.84782718071237,Nordeste
45625,BA,-14.808885344555364,-39.47327128746456,Nordeste
45630,BA,-14.674935106787435,-39.37634349522604,Nordeste
45638,BA,-14.635923437679326,-39.554724756076475,Nordeste
45640,BA,-14.704574197522877,-39.63759360043722,Nordeste
45645,BA,-14.426904795595107,-39.565674124064856,Nordeste
45650,BA,-14.796185351229548,-39.042784319956446,Nordeste
45651,BA,-14.785944847203497,-39.04668219410761,Nordeste
45652,BA,-14.790230862035836,-39.03518857861113,Nordeste
45653,BA,-14.799150226418146,-39.03406710155932,Nordeste
45654,BA,-14.811679130636406,-39.03251508343137,Nordeste
45655,BA,-14.822844251231134,-39.03190895015061,Nordeste
45656,BA,-14.822631477407283,-39.03422954662648,Nordeste
45657,BA,-14.796555996191133,-39.05971572855667,Nordeste
45658,BA,-14.778697541236198,-39.05732606895029,Nordeste
45661,BA,-14.79068653474105,-39.058519780467826,Nordeste
45662,BA,-14.805137848703517,-39.03948412019607,Nordeste
45675,BA,-14.327923509614225,-39.368161949343616,Nordeste
45680,BA,-14.590520575188581,-39.285934813859086,Nordeste
45690,BA,-15.288028397291363,-39.079158922263105,Nordeste
45695,BA,-15.261549087667621,-39.4167152306624,Nordeste
45700,BA,-15.250875904857963,-40.24424010376961,Nordeste
45710,BA,-15.110414504915585,-40.06707076332643,Nordeste
45712,BA,-12.980284868717199,-38.43565483389116,Nordeste
45720,BA,-14.959674461136789,-39.92089868575089,Nordeste
45725,BA,-14.962520893595949,-39.81076405631432,Nordeste
45730,BA,-15.150717043705992,-39.682909743934665,Nordeste
45740,BA,-14.85927909611885,-39.66068229025711,Nordeste
45745,BA,-14.864971995351361,-39.59078746382382,Nordeste
45750,BA,-14.895676991964441,-39.42531918821104,Nordeste
45760,BA,-15.56105402015761,-40.42488937203632,Nordeste
45770,BA,-15.625523592105912,-40.26376458018532,Nordeste
45780,BA,-15.654544827878121,-40.06355057608777,Nordeste
45790,BA,-15.62923116778944,-39.79596981356357,Nordeste
45800,BA,-15.861264621846498,-38.87879318176837,Nordeste
45807,BA,-16.250370224211835,-39.04155025154749,Nordeste
45810,BA,-16.432027097855745,-39.075628672281674,Nordeste
45816,BA,-16.400187212609055,-39.26274691403601,Nordeste
45818,BA,-16.58182674915274,-39.13634462689909,Nordeste
45820,BA,-16.375216038691978,-39.5875514115943,Nordeste
45821,BA,-16.365477061774676,-39.588714545041945,Nordeste
45822,BA,-16.358347062261508,-39.587052996149716,Nordeste
45823,BA,-16.339031884980418,-39.57806338684691,Nordeste
45824,BA,-16.367638636879693,-39.57364822163566,Nordeste
45825,BA,-16.3691727176502,-39.57305164986041,Nordeste
45826,BA,-16.367289858915104,-39.57626019408036,Nordeste
45828,BA,-16.368759030870123,-39.573238151209985,Nordeste
45829,BA,-16.36836394970827,-39.57341149489498,Nordeste
45830,BA,-16.381116115684332,-39.57250915307367,Nordeste
45834,BA,-16.84106075344821,-40.14434728637776,Nordeste
45836,BA,-17.036945722043964,-39.534541744788605,Nordeste
45840,BA,-16.583956840301944,-39.78149693420007,Nordeste
45848,BA,-16.576892351011843,-39.56007581891997,Nordeste
45850,BA,-16.088461861107803,-39.61436606657926,Nordeste
45855,BA,-15.969695295814958,-39.53220691217198,Nordeste
45860,BA,-15.673596172003469,-38.949304954144246,Nordeste
45865,BA,-15.43231778276912,-39.32981126660494,Nordeste
45870,BA,-15.588427783636108,-39.37293085727167,Nordeste
45880,BA,-15.414350130540774,-39.49559371209774,Nordeste
45890,BA,-15.464697689957578,-39.65303845786903,Nordeste
45900,BA,-17.70676566862526,-39.31012880895913,Nordeste
45910,BA,-17.49780399812736,-39.262352889626364,Nordeste
45920,BA,-17.898358182362454,-39.373630498426124,Nordeste
45928,BA,-17.88644999936857,-39.86169810856467,Nordeste
45930,BA,-18.071603357754018,-39.56837083080777,Nordeste
45936,BA,-14.753813591640846,-39.23942497618023,Nordeste
45940,BA,-17.686704049320333,-40.10830512640588,Nordeste
45950,BA,-17.61203296429573,-40.34515442880344,Nordeste
45955,BA,-17.256416719034622,-40.020705271032554,Nordeste
45960,BA,-17.375406123452052,-40.222364019919674,Nordeste
45968,BA,-17.474623306352317,-40.29762801918346,Nordeste
45970,BA,-17.153107268963442,-40.332421188723124,Nordeste
45972,BA,-17.17175475870765,-40.25369276291474,Nordeste
45975,BA,-12.933428437159536,-38.49847245588347,Nordeste
45980,BA,-17.32847124404783,-39.22480143405698,Nordeste
45983,BA,-14.096499591325824,-37.762553396175086,Nordeste
45985,BA,-17.50939119273799,-39.772175694637184,Nordeste
45986,BA,-17.463044201525673,-39.826154522791924,Nordeste
45987,BA,-17.534885639511064,-39.73442549974346,Nordeste
45988,BA,-17.5297882615284,-39.715451563989035,Nordeste
45989,BA,-17.54128548341192,-39.71721044674,Nordeste
45990,BA,-17.54417668632647,-39.727568879871214,Nordeste
45991,BA,-17.547932138127848,-39.747899125694694,Nordeste
45992,BA,-17.546879076077317,-39.743290000424054,Nordeste
45993,BA,-17.541989718983515,-39.7526854223042,Nordeste
45994,BA,-17.533460717655785,-39.7590294459972,Nordeste
45995,BA,-17.520980780172323,-39.747483215150176,Nordeste
45996,BA,-17.53271042770942,-39.735622146672675,Nordeste
45997,BA,-17.54058484514018,-39.73488362359333,Nordeste
45998,BA,-17.540705430609286,-39.74901898166358,Nordeste
46100,BA,-14.205460464439607,-41.67111205682086,Nordeste
46103,BA,-14.037349999999947,-41.73430999999994,Nordeste
46110,BA,-14.38526247745433,-41.87957322066466,Nordeste
46130,BA,-14.417742491973556,-41.44989365700188,Nordeste
46140,BA,-13.670531405245118,-41.87112764474834,Nordeste
46165,BA,-13.776497629443725,-41.76903531040035,Nordeste
46170,BA,-13.570078560690918,-41.80581449304111,Nordeste
46180,BA,-13.41924902264324,-42.12973839960764,Nordeste
46190,BA,-13.453317809538076,-42.23950486413498,Nordeste
46200,BA,-14.89994608455309,-41.96984407904907,Nordeste
46205,BA,-14.551905374292323,-41.95570157181604,Nordeste
46220,BA,-14.404103359723555,-42.0776218392208,Nordeste
46225,BA,-14.205943535785893,-42.11626073203682,Nordeste
46250,BA,-14.685748936568974,-41.68042912004744,Nordeste
46255,BA,-14.664767715837195,-41.49266143214398,Nordeste
46270,BA,-14.943191650637953,-41.717850447763524,Nordeste
46280,BA,-15.039252005168533,-41.93432529834637,Nordeste
46290,BA,-15.024265572718242,-42.36971554585841,Nordeste
46300,BA,-14.501217587397077,-42.22314067996513,Nordeste
46310,BA,-14.843344706955758,-42.424918957057876,Nordeste
46315,BA,-14.792131250364427,-42.27125252379007,Nordeste
46330,BA,-14.680469215913169,-42.50351031975473,Nordeste
46335,BA,-14.58924414572921,-42.438116826004745,Nordeste
46350,BA,-14.768415571576348,-42.65584924472296,Nordeste
46360,BA,-14.48815049791875,-42.68510770141822,Nordeste
46380,BA,-14.408790876280296,-42.86475011859189,Nordeste
46390,BA,-14.271363104530465,-42.257055285315,Nordeste
46400,BA,-14.06400119626763,-42.48758763069611,Nordeste
46410,BA,-12.40124246429234,-38.754021947210724,Nordeste
46425,BA,-14.036242095465617,-42.141503947059995,Nordeste
46430,BA,-14.223207197286877,-42.783397700034726,Nordeste
46438,BA,-14.41154884466163,-43.55305107268293,Nordeste
46440,BA,-14.332532421429278,-43.7623127248976,Nordeste
46445,BA,-14.294697803582958,-43.770479430033916,Nordeste
46446,BA,-14.212714383899511,-44.28324739823608,Nordeste
46450,BA,-14.551390243500038,-42.996873755423024,Nordeste
46460,BA,-14.259195769374115,-43.16641762118674,Nordeste
46470,BA,-13.611642226714535,-42.93675297616304,Nordeste
46480,BA,-13.910393737952955,-42.845491800837145,Nordeste
46490,BA,-13.775638024760488,-42.71408353477745,Nordeste
46500,BA,-13.020323700819892,-42.69286729718251,Nordeste
46530,BA,-12.796852188705781,-42.71130889843319,Nordeste
46540,BA,-12.88039183634975,-42.48710697385267,Nordeste
46550,BA,-13.12472173002355,-42.286530189714234,Nordeste
46560,BA,13.001420173555282,-23.583939075194326,Nordeste
46570,BA,-13.379246877494012,-42.52231109875635,Nordeste
46575,BA,-13.33127591278641,-42.293528970394576,Nordeste
46580,BA,-13.548673267223352,-42.494980485923726,Nordeste
46600,BA,-14.059502295365316,-41.23499741666952,Nordeste
46620,BA,-13.768004885609809,-41.077253828421135,Nordeste
46640,BA,-13.815446239017097,-41.29884899114512,Nordeste
46650,BA,-13.627303617775587,-41.32764243619518,Nordeste
46670,BA,-13.514781739067578,-41.59315952462811,Nordeste
46690,BA,-13.25061237162442,-41.66388175580625,Nordeste
46700,BA,-12.620603869118952,-42.23648302399432,Nordeste
46730,BA,-12.811321073663041,-42.16185645912891,Nordeste
46740,BA,-12.709313125048306,-41.83025623893904,Nordeste
46750,BA,-13.008789697437836,-41.37410859508288,Nordeste
46760,BA,-13.387054558687607,-41.31766570905653,Nordeste
46765,BA,-13.110649567731821,-41.688701447447876,Nordeste
46766,BA,-13.02507072486642,-40.18648339208736,Nordeste
46770,BA,-13.293708586372302,-40.957560340136084,Nordeste
46780,BA,-13.021741583826314,-40.568846582479146,Nordeste
46790,BA,-13.006217144233334,-41.00601233017709,Nordeste
46800,BA,-12.283351491742767,-40.49858889831218,Nordeste
46805,BA,-12.138758552140096,-40.32819350113951,Nordeste
46810,BA,-12.080262780117183,-41.09561826538263,Nordeste
46820,BA,-11.96897543555418,-41.266548558086804,Nordeste
46825,BA,-12.355008882381227,-40.90352711660625,Nordeste
46830,BA,-12.787871113669794,-41.2912320965913,Nordeste
46833,BA,-12.59372096891573,-41.01442317096993,Nordeste
46835,BA,-12.8161305099824,-41.069748002827914,Nordeste
46840,BA,-12.647789168751043,-40.93335571433294,Nordeste
46850,BA,-12.674493793127809,-40.64412066110824,Nordeste
46860,BA,-12.771217629932792,-40.20987178112139,Nordeste
46865,BA,-12.79991674393986,-40.35400462369489,Nordeste
46875,BA,-12.709999177087568,-39.69835905043795,Nordeste
46880,BA,-12.526110203660094,-40.30795839512632,Nordeste
46900,BA,-12.419056280766664,-41.77211221180392,Nordeste
46930,BA,-12.516888091018021,-41.57768001723085,Nordeste
46960,BA,-12.549771376744804,-41.38417780187024,Nordeste
46970,BA,-12.28286253938085,-41.16769859070941,Nordeste
46980,BA,-12.246594899548208,-41.60307066374758,Nordeste
46985,BA,-12.283641858411915,-41.51262370813318,Nordeste
46990,BA,-12.082122478775553,-41.65173953330461,Nordeste
47100,BA,-11.091426618171697,-43.145451442239896,Nordeste
47115,BA,-12.11478560265998,-43.5530546987918,Nordeste
47120,BA,-10.715085941727198,-43.63428286699129,Nordeste
47150,BA,-10.989306143092719,-44.51073221550923,Nordeste
47160,BA,-10.719509150237366,-44.03470849199454,Nordeste
47200,BA,-9.620891468311969,-42.08147291322284,Nordeste
47220,BA,-9.512360481214104,-43.023321604946226,Nordeste
47240,BA,-9.996898033622134,-42.4853681056005,Nordeste
47300,BA,-9.17738807983407,-40.981302975833664,Nordeste
47310,BA,-2.558106437386599,-35.15902752271931,Nordeste
47350,BA,-9.743372912976032,-41.86929985961933,Nordeste
47400,BA,-10.823373418772062,-42.727129759767614,Nordeste
47440,BA,-11.009287926007138,-42.398968396755905,Nordeste
47450,BA,-11.430397447067518,-42.505532819090526,Nordeste
47500,BA,-12.693720502207587,-43.1821491447325,Nordeste
47520,BA,-12.17395482093698,-43.21478059581291,Nordeste
47530,BA,-12.315531502909081,-42.883460837421815,Nordeste
47560,BA,-12.007079224288077,-42.61976705736231,Nordeste
47580,BA,-11.564151518259996,-43.27671953865008,Nordeste
47590,BA,-11.819679206712275,-42.61596485990751,Nordeste
47600,BA,-13.256014019878709,-43.409875811549746,Nordeste
47610,BA,-13.085305537933749,-43.468163542019404,Nordeste
47630,BA,-13.52433638769396,-43.607441325570896,Nordeste
47640,BA,-13.389063238712458,-44.2005574049695,Nordeste
47650,BA,-13.350611559127506,-44.64903451731074,Nordeste
47655,BA,-13.623149162462626,-44.46765343531862,Nordeste
47665,BA,-13.403164233375415,-44.19472127578594,Nordeste
47680,BA,-14.180373776936616,-44.53533989742621,Nordeste
47690,BA,-13.825204329206679,-44.453887836460595,Nordeste
47700,BA,-12.980768952162558,-44.049743929897275,Nordeste
47730,BA,-13.075981506979709,-44.2019611327694,Nordeste
47740,BA,-12.759336072245091,-43.94693060512875,Nordeste
47750,BA,-12.484797099889365,-43.96117258015204,Nordeste
47760,BA,-12.6235237803351,-44.06177476053478,Nordeste
47800,BA,-12.144745694647176,-44.991236805863174,Nordeste
47801,BA,-12.139628258082906,-44.98907557111345,Nordeste
47802,BA,-12.147696738920589,-44.98490116057857,Nordeste
47803,BA,-12.147079589860216,-44.98689778653454,Nordeste
47804,BA,-12.154981959507609,-44.99647777264971,Nordeste
47805,BA,-12.149521512676005,-45.00082946182351,Nordeste
47806,BA,-12.14924822465653,-44.994635604456136,Nordeste
47807,BA,-12.153441271441125,-45.002267178057444,Nordeste
47808,BA,-12.150669278406411,-45.000173644928,Nordeste
47810,BA,-12.136878077782692,-45.009735852610056,Nordeste
47813,BA,-12.177924305463309,-44.660710516494206,Nordeste
47814,BA,-12.948500507698975,-38.46063227264888,Nordeste
47820,BA,-12.400573739228392,-45.016581654847485,Nordeste
47825,BA,-12.429225064452794,-45.08604599271614,Nordeste
47827,BA,-26.919872908118936,-49.08680233821775,Nordeste
47830,BA,-12.305739641294254,-44.5388124087167,Nordeste
47845,BA,-12.313912429551804,-44.85954730196275,Nordeste
47850,BA,-12.092512976501041,-45.806926726764516,Nordeste
47900,BA,-11.986619531975506,-44.25769307175943,Nordeste
47940,BA,-12.121378047809056,-43.88953821717171,Nordeste
47950,BA,-12.23446807165592,-44.41002003257659,Nordeste
47960,BA,-12.006384427285658,-44.698162626990054,Nordeste
47970,BA,-11.749759183121164,-44.909722155550256,Nordeste
47990,BA,-11.017033236590091,-45.25825023892409,Nordeste
48000,BA,-12.13944142250762,-38.42297614758382,Nordeste
48005,BA,-12.140210286962752,-38.422304504137884,Nordeste
48010,BA,-12.132390116921437,-38.42147135318039,Nordeste
48011,BA,-12.12350410816645,-38.4165670067676,Nordeste
48020,BA,-12.13260582041207,-38.41556019458921,Nordeste
48030,BA,-12.137491425515499,-38.405186381258325,Nordeste
48031,BA,-12.146971281827131,-38.421092263472346,Nordeste
48040,BA,-12.145321036469328,-38.42108609199768,Nordeste
48050,BA,-12.143387557100786,-38.43212666027758,Nordeste
48051,BA,-12.151220485681826,-38.42777608689417,Nordeste
48060,BA,-12.14140291854209,-38.43824742342349,Nordeste
48070,BA,-12.134181983131246,-38.43881903180553,Nordeste
48071,BA,-12.131260630771392,-38.439509689304856,Nordeste
48080,BA,-12.130623972687959,-38.433770297966575,Nordeste
48090,BA,-12.12313354928856,-38.43024041263678,Nordeste
48103,BA,-4.5962448091645465,-42.85451673739823,Nordeste
48108,BA,-12.211360068406957,-38.20271641323294,Nordeste
48110,BA,-12.36384099378348,-38.38186888846312,Nordeste
48120,BA,-12.425449890980154,-38.32736451308022,Nordeste
48130,BA,-12.091330630741261,-38.5003316145126,Nordeste
48140,BA,-12.146156745779068,-38.64382697435264,Nordeste
48150,BA,-12.014118294728481,-38.62789452193102,Nordeste
48170,BA,-11.840085398129542,-38.75729908043065,Nordeste
48180,BA,-11.945978977641902,-38.08223564661418,Nordeste
48280,BA,-12.526844137454756,-38.26312041332724,Nordeste
48288,BA,-12.576809999999965,-38.00416999999993,Nordeste
48289,BA,-12.575369323428731,-38.00267348835045,Nordeste
48290,BA,-12.255997478112258,-38.038730553864866,Nordeste
48300,BA,-11.815526915377394,-37.61785465375689,Nordeste
48310,BA,-11.564053134257227,-37.78292005148574,Nordeste
48330,BA,-11.486452509291917,-37.93204310505,Nordeste
48350,BA,-11.665172910769698,-38.09160425574295,Nordeste
48355,BA,-13.468835535192303,-39.240259895855324,Nordeste
48360,BA,-11.663495576693931,-38.02385270614423,Nordeste
48370,BA,-11.797063477493758,-37.947646687659,Nordeste
48390,BA,-11.952583147163717,-37.94737339060958,Nordeste
48400,BA,-10.855588015152298,-38.53647669595227,Nordeste
48405,BA,-10.585166781112664,-38.61846189558878,Nordeste
48410,BA,-10.593072091897264,-38.3849928884344,Nordeste
48413,BA,-10.536109999999953,-38.60666999999995,Nordeste
48415,BA,-10.595309591902998,-38.213006207598376,Nordeste
48420,BA,-10.411637869766947,-38.327277843128506,Nordeste
48430,BA,-10.680502496494173,-37.865996008659785,Nordeste
48435,BA,-10.536616901316743,-38.11492053385937,Nordeste
48440,BA,-10.998030196324375,-38.403300508482964,Nordeste
48445,BA,-10.678041392087644,-38.282774205792485,Nordeste
48450,BA,-11.100453613828885,-38.516207562779876,Nordeste
48455,BA,-10.334867852834018,-38.420638734282285,Nordeste
48460,BA,-11.24056027473802,-38.48111201874122,Nordeste
48470,BA,-11.36300217337656,-38.32943880702623,Nordeste
48475,BA,-11.309948380095937,-38.21951612249751,Nordeste
48480,BA,-11.510350367865279,-38.1514773809093,Nordeste
48485,BA,-11.605014606657436,-38.5830938190747,Nordeste
48490,BA,-11.78806388431012,-38.35536601172615,Nordeste
48500,BA,-10.506647781847292,-39.011782361352644,Nordeste
48520,BA,-9.89997094082649,-39.03349393874103,Nordeste
48540,BA,-9.953805521582453,-38.671436551420435,Nordeste
48565,BA,-10.359784781277792,-38.17889441856951,Nordeste
48570,BA,-9.73456862499412,-38.12696058914071,Nordeste
48580,BA,-10.022386795429389,-37.916122134426665,Nordeste
48590,BA,-10.286244573272969,-37.92667803661091,Nordeste
48601,BA,-9.404393764766887,-38.22029679437216,Nordeste
48602,BA,-9.404467767344046,-38.22233749886184,Nordeste
48603,BA,-9.408942714164104,-38.229594262859216,Nordeste
48604,BA,-9.392623276572062,-38.23891950462654,Nordeste
48605,BA,-9.397535125536908,-38.22631693338159,Nordeste
48606,BA,-9.392588798682945,-38.210168155223315,Nordeste
48607,BA,-9.395804783766835,-38.21886121917104,Nordeste
48608,BA,-9.402825560604194,-38.2136129284801,Nordeste
48609,BA,-9.431109890516382,-38.21744324850699,Nordeste
48610,BA,-9.44149199276727,-38.22319062329672,Nordeste
48611,BA,-9.430876486473892,-38.21532697793765,Nordeste
48620,BA,-9.342378182117862,-38.25627707612439,Nordeste
48630,BA,-8.859703814217285,-38.76290241142606,Nordeste
48650,BA,-9.171299476763549,-39.057298835166186,Nordeste
48660,BA,-8.952778233808264,-39.080199659836026,Nordeste
48668,BA,-13.00910117780522,-38.525978987269255,Nordeste
48680,BA,-8.695825761079504,-39.15552671073711,Nordeste
48685,BA,-8.632654834390816,-39.24438561693149,Nordeste
48700,BA,-11.661759736331561,-39.005236463862424,Nordeste
48705,BA,-11.531422232554457,-39.07759493501059,Nordeste
48710,BA,-11.807405855467286,-39.11979421469924,Nordeste
48720,BA,-11.795649902432892,-38.88365094145973,Nordeste
48725,BA,-11.747866378230361,-39.192356475836924,Nordeste
48730,BA,-11.570269199721732,-39.27942744513517,Nordeste
48740,BA,-13.532507286990548,-38.9930524276122,Nordeste
48745,BA,-12.240386381354911,-38.932294044405324,Nordeste
48750,BA,-11.493520707645892,-39.42367401678584,Nordeste
48760,BA,-11.335260862257698,-38.96194718415279,Nordeste
48770,BA,-11.4870493414391,-38.995289407745084,Nordeste
48780,BA,-11.621067370397464,-38.80797809110514,Nordeste
